time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart,bjt_polarity,bjt_base_node,bjt_beta_forward,bjt_beta_reverse,bjt_Is_A,bjt_thermal_voltage_V,bjt_VBE_V,bjt_VBC_V,bjt_base_current_A,bjt_emitter_current_A,bjt_region,bjt_VCE_V,bjt_collector_current_A,bjt_total_power_W
0.09692187499999985,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306165,-0.6292665029822491,-0.0004300377061669262,0.005359681270818518,Saturation,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685
0.09692187499999985,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09692187499999985,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669383,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09731249999999984,V1,voltage,A,0,5,V,,0,,5.000000000000001,-0.0053596812708185506,-0.02679840635409276,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09731249999999984,R2,resistor,C,0,1000,Ω,,0,,4.9296435646516334,0.004929643564651634,0.024301385674511265,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09731249999999984,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306174,-0.62926650298225,-0.00043003770616693984,0.005359681270818688,Saturation,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894
0.09731249999999984,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09731249999999984,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669384,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09770312499999984,V1,voltage,A,0,5,V,,0,,5,-0.005359681270818642,-0.02679840635409321,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09770312499999984,R2,resistor,C,0,1000,Ω,,0,,4.929643564651633,0.004929643564651633,0.024301385674511254,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09770312499999984,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306165,-0.6292665029822491,-0.0004300377061669262,0.005359681270818518,Saturation,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685
0.09770312499999984,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09770312499999984,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669383,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09809374999999984,V1,voltage,A,0,5,V,,0,,5.000000000000001,-0.0053596812708185506,-0.02679840635409276,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09809374999999984,R2,resistor,C,0,1000,Ω,,0,,4.9296435646516334,0.004929643564651634,0.024301385674511265,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09809374999999984,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306174,-0.62926650298225,-0.00043003770616693984,0.005359681270818688,Saturation,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894
0.09809374999999984,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09809374999999984,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669384,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09848437499999985,V1,voltage,A,0,5,V,,0,,5,-0.005359681270818642,-0.02679840635409321,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09848437499999985,R2,resistor,C,0,1000,Ω,,0,,4.929643564651633,0.004929643564651633,0.024301385674511254,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09848437499999985,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306165,-0.6292665029822491,-0.0004300377061669262,0.005359681270818518,Saturation,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685
0.09848437499999985,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09848437499999985,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669383,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09887499999999984,V1,voltage,A,0,5,V,,0,,5.000000000000001,-0.0053596812708185506,-0.02679840635409276,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09887499999999984,R2,resistor,C,0,1000,Ω,,0,,4.9296435646516334,0.004929643564651634,0.024301385674511265,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09887499999999984,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306174,-0.62926650298225,-0.00043003770616693984,0.005359681270818688,Saturation,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894
0.09887499999999984,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09887499999999984,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669384,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09926562499999983,V1,voltage,A,0,5,V,,0,,5,-0.005359681270818642,-0.02679840635409321,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09926562499999983,R2,resistor,C,0,1000,Ω,,0,,4.929643564651633,0.004929643564651633,0.024301385674511254,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09926562499999983,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306165,-0.6292665029822491,-0.0004300377061669262,0.005359681270818518,Saturation,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685
0.09926562499999983,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09926562499999983,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669383,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09965624999999984,V1,voltage,A,0,5,V,,0,,5.000000000000001,-0.0053596812708185506,-0.02679840635409276,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09965624999999984,R2,resistor,C,0,1000,Ω,,0,,4.9296435646516334,0.004929643564651634,0.024301385674511265,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09965624999999984,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306174,-0.62926650298225,-0.00043003770616693984,0.005359681270818688,Saturation,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894
0.09965624999999984,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09965624999999984,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669384,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09982812499999992,V1,voltage,A,0,5,V,,0,,5,-0.005359681270818642,-0.02679840635409321,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09982812499999992,R2,resistor,C,0,1000,Ω,,0,,4.929643564651633,0.004929643564651633,0.024301385674511254,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09982812499999992,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306165,-0.6292665029822491,-0.0004300377061669262,0.005359681270818518,Saturation,-0.07035643534836744,-0.004929643564651591,0.0006476963923283685
0.09982812499999992,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.09982812499999992,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669383,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.1,V1,voltage,A,0,5,V,,0,,5.000000000000001,-0.0053596812708185506,-0.02679840635409276,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.1,R2,resistor,C,0,1000,Ω,,0,,4.9296435646516334,0.004929643564651634,0.024301385674511265,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.1,Q3,bjt,C,A,0,,,0,,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6996229383306174,-0.62926650298225,-0.00043003770616693984,0.005359681270818688,Saturation,-0.07035643534836744,-0.004929643564651748,0.0006476963923283894
0.1,R4,resistor,D,B,10000,Ω,,0,,-4.3003770616693835,-0.0004300377061669383,0.00184932428725322,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.1,V5,voltage,D,0,0,V,,0,,0,0.0004300377061669384,0,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10034375000000018,V1,voltage,A,0,5,V,,0,,5,-0.005268028662277321,-0.026340143311386604,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10034375000000018,R2,resistor,C,0,1000,Ω,,0,,4.923847961054725,0.004923847961054725,0.024244278743582773,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10034375000000018,Q3,bjt,C,A,0,,,0,,-0.076152038945275,-0.004923847961054724,0.0006154807267497156,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6988179877735812,-0.6226659488283062,-0.0003441807012225797,0.005268028662277303,Saturation,-0.076152038945275,-0.004923847961054724,0.0006154807267497156
0.10034375000000018,R4,resistor,D,B,10000,Ω,,0,,-3.441807012225979,-0.0003441807012225979,0.0011846035509407921,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10034375000000018,V5,voltage,D,0,0,V,,0,,0.8593750000004396,0.00034418070122259803,0.0002957802901133215,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10068750000000035,V1,voltage,A,0,5,V,,0,,5,-0.0051741338038729994,-0.025870669019364998,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10068750000000035,R2,resistor,C,0,1000,Ω,,0,,4.9158064552501655,0.004915806455250166,0.024165153105479197,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10068750000000035,Q3,bjt,C,A,0,,,0,,-0.08419354474983454,-0.004915806455250111,0.0005941855929752542,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6979765137716187,-0.6137829690217842,-0.0002583273486228301,0.005174133803872941,Saturation,-0.08419354474983454,-0.004915806455250111,0.0005941855929752542
0.10068750000000035,R4,resistor,D,B,10000,Ω,,0,,-2.583273486227502,-0.00025832734862275017,0.0006673301904645991,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10068750000000035,V5,voltage,D,0,0,V,,0,,1.7187500000008793,0.0002583273486227503,0.0004440001304455792,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10107812500000035,V1,voltage,A,0,5,V,,0,,5,-0.00506139920138348,-0.0253069960069174,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10107812500000035,R2,resistor,C,0,1000,Ω,,0,,4.900626050043741,0.004900626050043741,0.024016135682367316,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10107812500000035,Q3,bjt,C,A,0,,,0,,-0.09937394995625937,-0.004900626050043644,0.0005990463781624742,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6969559866021653,-0.5975820366459059,-0.00016077315133969467,0.005061399201383338,Saturation,-0.09937394995625937,-0.004900626050043644,0.0005990463781624742
0.10107812500000035,R4,resistor,D,B,10000,Ω,,0,,-1.6077315133969554,-0.00016077315133969554,0.00025848006191696646,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10107812500000035,V5,voltage,D,0,0,V,,0,,2.6953125000008793,0.0001607731513396955,0.00043333388447041444,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10146875000000034,V1,voltage,A,0,5,V,,0,,5,-0.0049127592358915225,-0.024563796179457614,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10146875000000034,R2,resistor,C,0,1000,Ω,,0,,4.8495175128462575,0.004849517512846258,0.023517820107402554,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10146875000000034,Q3,bjt,C,A,0,,,0,,-0.15048248715374246,-0.00484951751284642,0.0007737652149108549,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6957077695469618,-0.5452252823932193,-0.00006324172304521672,0.004912759235891637,Saturation,-0.15048248715374246,-0.00484951751284642,0.0007737652149108549
0.10146875000000034,R4,resistor,D,B,10000,Ω,,0,,-0.6324172304521589,-0.00006324172304521589,0.000039995155337277904,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10146875000000034,V5,voltage,D,0,0,V,,0,,3.6718750000008793,0.00006324172304521589,0.00023221570180670772,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10173437500000018,V1,voltage,A,0,5,V,,0,,5,-0.00036202659307035465,-0.0018101329653517732,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10173437500000018,R2,resistor,C,0,1000,Ω,,0,,0.3584421713668853,0.00035844217136688525,0.00012848079021420754,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10173437500000018,Q3,bjt,C,A,0,,,0,,-4.641557828633115,-0.00035844217136687836,0.0016659818658681619,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-0.6282182829648697,4.013339545668245,-0.0000035844217034687836,0.00036202659307034717,Forward active,-4.641557828633115,-0.00035844217136687836,0.0016659818658681619
0.10173437500000018,R4,resistor,D,B,10000,Ω,,0,,-0.035844217034687986,-0.0000035844217034687984,1.2848078948298163e-7,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10173437500000018,V5,voltage,D,0,0,V,,0,,4.335937500000442,0.000003584421703468801,0.00001554182847988584,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10200000000000001,V1,voltage,A,0,5,V,,0,,5,-1.0000000039071519e-14,-5.000000019535759e-14,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10200000000000001,R2,resistor,C,0,1000,Ω,,0,,2.0000000038684687e-11,2.0000000038684688e-14,4.000000015473875e-25,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10200000000000001,Q3,bjt,C,A,0,,,0,,-4.99999999998,-2.0000000038684723e-14,1.0000000019202362e-13,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,pnp,B,100,1,1e-14,0.02585,-1.000000082740371e-10,4.99999999988,9.999999999613152e-15,1.000000003907157e-14,Cutoff / leakage,-4.99999999998,-2.0000000038684723e-14,1.0000000019202362e-13
0.10200000000000001,R4,resistor,D,B,10000,Ω,,0,,1.000000082740371e-10,1.000000082740371e-14,1.0000001654807489e-24,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10200000000000001,V5,voltage,D,0,0,V,,0,,5,-1.0000010202693081e-14,-5.0000051013465406e-14,0,true,true,algebraic_sample,0.00002,,0.3,pulse,5,10,0,50,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10239062500000001,V1,voltage,A,0,5,V,,0,,5,-1.0000000039071519e-14,-5.000000019535759e-14,0,true,true,algebraic_sample,0.00002,,0.3,dc,5,10,0,50,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
0.10239062500000001,R2,resistor,C,0,1000,Ω,,0,,2.0000000038684687e-11,2.0000000038684688e-14,4.000000015473875e-25,0,true,true,algebraic_sample,0.00002,,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backward-euler,,,,,,,,,,,,,,,
